label,z_score
1,6.248251788020715
1,12.831318155143949
1,5.621995873961275
1,2.9823111665585627
1,7.348469228349534
1,10.716449687597569
1,8.13539015676291
1,7.118052168020874
1,5.958795715311241
1,4.900769721140662
1,6.305825945918191
1,7.783095565170492
1,19.691912167722062
1,8.413753371192062
1,3.3235488579971637
1,5.4349297638940595
1,11.333333333333334
1,8.545640527659236
1,6.463192814463465
1,6.02869245718861
1,7.419408268023742
1,5.715476066494083
1,5.749792108382484
1,13.466446860283645
1,4.969080022740772
1,6.4059224389549705
1,6.646940512883967
1,8.748222731857231
1,7.4730284253543315
1,7.5955452531275
1,5.658537586607305
1,6.713171133426189
1,13.41875621069713
1,8.728412523774594
1,8.05978374152272
1,15.95277025906912
1,7.198903546511335
1,7.620634755325443
1,5.001687478954558
1,4.260064336151292
1,20.444886072092192
1,7.641300523092291
1,9.658551356056941
1,25.167366798603627
1,7.45559956759218
1,8.667727291676734
1,6.7005999146111
1,12.44063311454362
1,3.6666666666666665
1,12.888145501914835
1,16.643864999534205
1,8.185007653172102
1,6.680442993100892
1,5.7726143923769
1,9.471360338761622
1,5.628616053819863
1,2.1783245945486835
1,5.220368976638745
1,4.50333209967908
1,2.3462229017640044
1,6.092848842499201
1,9.145247703346014
1,5.574985181156533
1,19.52342641813874
1,9.649012813540153
1,5.32431353385031
1,11.81910601156742
1,7.4730284253543315
